#{"t_start": 1541189235.5067694, "env_id": "DartBlockPush-v0"}
r,l,t
0.047936,3,1318.391609
-0.077243,3,1319.006278
0.387149,3,1319.547036
0.23148,3,1320.100613
0.483285,3,1320.685004
-0.031935,3,1321.243769
0.373943,3,1321.770563
0.600381,3,1322.393167
0.598505,3,1322.949774
0.712901,3,1323.489876
0.254831,3,1324.060188
0.794526,3,1324.689207
0.500877,3,1325.259041
0.483239,3,1325.782983
0.593053,3,1326.387533
0.452748,3,1326.960544
0.287862,3,1327.498909
0.812757,3,1328.126969
0.06492,3,1328.655516
0.533223,3,1329.233249
0.301648,3,1329.851295
0.774468,3,1330.344109
0.425914,3,1330.900832
0.492906,3,1331.455332
0.806726,3,1332.071679
0.331005,3,1332.656914
0.319796,3,1333.198912
0.519446,3,1333.812576
-0.005294,3,1334.371552
0.311074,3,1334.938166
0.663018,3,1335.52806
0.343785,3,1336.098132
0.606406,3,1336.668309
-0.032272,3,1337.286662
0.588793,3,1337.859748
0.438926,3,1338.393711
0.469153,3,1339.010279
0.677772,3,1339.553976
0.235713,3,1340.128506
0.708415,3,1340.671971
0.260609,3,1341.321554
0.169018,3,1342.378647
-0.235482,3,1342.898575
0.174407,3,1343.526293
0.001171,3,1344.071675
0.552175,3,1344.620455
0.225714,3,1345.203043
0.496164,3,1345.712964
-0.235601,3,1346.288642
0.267899,3,1346.908833
0.357481,3,1347.450706
0.727722,3,1348.010985
0.267818,3,1348.622291
-0.284021,3,1349.163409
0.232998,3,1349.713608
0.446141,3,1350.314805
0.110888,3,1350.850994
0.646552,3,1351.374287
0.366226,3,1351.99128
0.647299,3,1352.511455
0.393567,3,1353.027057
0.669025,3,1353.570435
0.248727,3,1354.223924
0.239075,3,1354.779027
0.495953,3,1355.303121
0.664589,3,1355.891725
0.786483,3,1356.439172
0.439475,3,1356.995996
0.35263,3,1357.632445
0.716135,3,1358.156043
0.316072,3,1358.728957
0.330419,3,1359.317475
0.453539,3,1359.833878
0.439651,3,1360.352913
0.609829,3,1360.900556
0.431118,3,1361.522154
0.257009,3,1362.071819
0.293288,3,1362.577366
0.629583,3,1363.185306
0.706416,3,1363.720334
0.556704,3,1364.272938
0.420136,3,1364.911688
0.348691,3,1365.51717
0.136747,3,1366.556864
0.421084,3,1367.166508
0.469546,3,1367.690177
0.137079,3,1368.208771
0.220652,3,1368.814153
0.51282,3,1369.33576
0.588972,3,1369.889143
0.817252,3,1370.518856
0.316617,3,1371.06828
0.523649,3,1371.596875
0.425907,3,1372.181046
0.220625,3,1372.81361
0.401247,3,1373.340528
0.624442,3,1373.870881
0.130403,3,1374.450911
0.14358,3,1374.978175
0.356994,3,1375.496131
0.511939,3,1376.132215
-0.119183,3,1376.659009
0.221144,3,1377.199447
0.214238,3,1377.783682
0.302541,3,1378.323838
0.564672,3,1378.834962
0.369813,3,1379.437119
0.453056,3,1379.936676
0.201912,3,1380.459531
0.200392,3,1381.073899
0.679951,3,1381.627435
0.369136,3,1382.143064
0.624488,3,1382.684739
0.119898,3,1383.275264
0.558761,3,1383.829636
0.122731,3,1384.359688
0.72085,3,1384.974777
0.03187,3,1385.51101
0.05648,3,1386.039058
0.409216,3,1386.637696
0.420878,3,1387.209741
0.494154,3,1387.741636
0.181188,3,1388.331513
0.616126,3,1388.969798
0.086983,3,1389.531053
0.831379,3,1390.045934
0.72073,3,1391.195128
0.617178,3,1391.727868
0.670582,3,1392.288071
0.383302,3,1392.940545
0.510353,3,1393.510239
0.531607,3,1394.066969
0.081074,3,1394.681954
0.390596,3,1395.236109
0.66919,3,1395.771734
0.699114,3,1396.388785
-0.064902,3,1396.938137
0.221966,3,1397.474862
-0.143506,3,1398.100756
0.575616,3,1398.639688
0.710882,3,1399.18554
0.078971,3,1399.789548
0.442007,3,1400.316914
0.758308,3,1400.872276
0.659092,3,1401.447541
0.594172,3,1402.075922
0.922968,3,1402.634712
0.734112,3,1403.157485
0.765364,3,1403.778337
0.718699,3,1404.289026
0.193135,3,1404.810222
0.002137,3,1405.405362
0.653611,3,1405.931215
0.257932,3,1406.466954
0.189348,3,1407.12293
0.640876,3,1407.657961
0.634054,3,1408.249693
0.655759,3,1408.791265
0.536544,3,1409.393045
-0.114044,3,1409.954544
0.158226,3,1410.48353
0.738514,3,1411.109836
0.419929,3,1411.677768
0.522417,3,1412.227961
0.309472,3,1412.856273
0.115156,3,1413.395164
0.527607,3,1413.96944
0.079607,3,1414.559978
0.270372,3,1415.115942
0.633661,3,1416.168668
0.688393,3,1416.694042
0.407218,3,1417.324866
0.201928,3,1417.849454
0.367189,3,1418.394702
0.532464,3,1418.999827
0.306621,3,1419.522725
0.650849,3,1420.060173
0.40062,3,1420.649264
0.55554,3,1421.18332
-0.024812,3,1421.738632
0.711773,3,1422.274822
0.64519,3,1422.868612
0.317203,3,1423.382815
0.228098,3,1423.898896
0.676464,3,1424.527814
0.198789,3,1425.073194
0.436607,3,1425.595706
0.309121,3,1426.233865
0.494485,3,1426.745372
0.549738,3,1427.290176
0.756761,3,1427.907818
0.152168,3,1428.434944
0.576637,3,1428.971835
0.495326,3,1429.567974
0.857753,3,1430.11835
0.619825,3,1430.674507
0.540909,3,1431.282695
0.144783,3,1431.833884
0.259986,3,1432.364853
0.484047,3,1433.010019
0.546031,3,1433.56847
0.21768,3,1434.124979
-0.060407,3,1434.659833
0.503958,3,1435.252786
0.665016,3,1435.795846
0.295127,3,1436.308579
0.491077,3,1436.918682
0.495638,3,1437.471144
0.537896,3,1438.023074
0.363531,3,1438.625505
0.223351,3,1439.173403
-0.018954,3,1440.260025
0.448886,3,1440.850184
0.397927,3,1441.371764
0.484063,3,1441.895626
0.471061,3,1442.442703
0.385593,3,1443.046622
0.620499,3,1443.570377
0.463612,3,1444.133712
0.428421,3,1444.755554
0.645172,3,1445.333534
0.486753,3,1445.882619
0.261752,3,1446.476642
0.74725,3,1447.041225
0.563256,3,1447.61042
0.387028,3,1448.212572
0.171952,3,1448.752853
0.41355,3,1449.306748
0.363463,3,1449.94626
0.738514,3,1450.471753
0.410106,3,1451.027313
0.208267,3,1451.638953
0.719387,3,1452.157558
0.735913,3,1452.714512
0.74124,3,1453.303421
0.228596,3,1453.844305
0.097644,3,1454.416954
0.254583,3,1454.978361
0.80388,3,1455.560146
0.724653,3,1456.093245
0.705114,3,1456.658638
0.272324,3,1457.261324
0.496633,3,1457.800736
0.630394,3,1458.378578
0.44921,3,1458.997595
0.638569,3,1459.550375
0.339229,3,1460.063664
0.863648,3,1460.731525
0.640514,3,1461.241112
0.24654,3,1461.836854
0.798088,3,1462.410538
0.591468,3,1463.030882
0.432729,3,1463.556905
0.743158,3,1464.112722
0.443526,3,1465.240598
0.926593,3,1465.765212
0.976244,3,1466.297247
0.482684,3,1466.914571
0.264815,3,1467.441217
0.695907,3,1468.001589
0.457167,3,1468.597216
0.66455,3,1469.128829
0.197694,3,1469.725841
0.059506,3,1470.32681
0.622886,3,1470.868074
0.574356,3,1471.398347
0.571079,3,1471.956312
0.456191,3,1472.580114
0.544381,3,1473.131475
0.329631,3,1473.685819
0.360739,3,1474.307206
0.013388,3,1474.853168
0.447655,3,1475.396144
0.570856,3,1476.039871
0.531577,3,1476.589187
0.615451,3,1477.125041
0.726581,3,1477.757449
0.756919,3,1478.296863
-0.001422,3,1478.83035
0.693323,3,1479.419989
0.374652,3,1479.950536
0.042743,3,1480.456022
0.055323,3,1481.000757
0.646476,3,1481.593894
0.345772,3,1482.15597
0.578239,3,1482.745434
0.632548,3,1483.381966
0.883144,3,1483.930751
0.629965,3,1484.477798
0.86033,3,1485.091372
0.479663,3,1485.634908
0.677763,3,1486.154076
0.154474,3,1486.756282
0.12671,3,1487.275349
0.684701,3,1487.869266
0.534817,3,1488.528826
0.540116,3,1489.101321
0.707117,3,1490.160984
0.377228,3,1490.791296
0.740549,3,1491.329602
0.823887,3,1491.853179
0.606831,3,1492.401123
0.460764,3,1493.034892
0.024846,3,1493.57508
0.098133,3,1494.122443
0.087813,3,1494.70629
0.055031,3,1495.245724
0.693703,3,1495.775479
0.252872,3,1496.395378
0.765874,3,1496.89155
0.319489,3,1497.435802
0.397014,3,1498.050334
0.671017,3,1498.571102
0.605748,3,1499.137459
0.574973,3,1499.786303
0.335867,3,1500.306177
0.494056,3,1500.870934
0.388864,3,1501.414018
0.4318,3,1502.002376
0.902769,3,1502.569463
0.715508,3,1503.140777
0.881524,3,1503.78991
0.399897,3,1504.31183
0.569175,3,1504.887667
0.24348,3,1505.505071
0.656786,3,1506.048563
0.71323,3,1506.599244
0.353114,3,1507.247574
0.686168,3,1507.790954
0.750732,3,1508.348194
0.435493,3,1508.964897
0.819068,3,1509.509961
0.552092,3,1510.083884
0.503985,3,1510.632197
0.396839,3,1511.244528
0.583382,3,1511.794476
0.313549,3,1512.357943
0.601384,3,1513.007355
0.201039,3,1513.576438
0.223271,3,1514.657217
0.301448,3,1515.28137
0.567746,3,1515.808089
-0.151154,3,1516.325262
0.51069,3,1516.920165
0.062376,3,1517.437875
0.610943,3,1517.991411
0.447817,3,1518.512443
0.24875,3,1519.155276
-0.390671,3,1519.696362
0.558314,3,1520.230264
0.406973,3,1520.813678
0.740569,3,1521.36269
0.604846,3,1521.893896
0.661712,3,1522.512445
0.753623,3,1523.061121
0.352602,3,1523.582457
0.522553,3,1524.196292
0.169585,3,1524.692366
0.587876,3,1525.208448
0.88782,3,1525.762658
0.310165,3,1526.395896
0.356473,3,1526.945626
0.103345,3,1527.476271
0.763627,3,1528.095087
0.821128,3,1528.651313
0.199431,3,1529.176384
0.061884,3,1529.751336
0.40196,3,1530.273398
0.529393,3,1530.807024
0.092146,3,1531.39775
0.56116,3,1531.92165
0.297559,3,1532.504239
0.670651,3,1533.107969
0.462135,3,1533.642964
0.318646,3,1534.190996
0.62943,3,1534.722826
0.19223,3,1535.323277
0.40768,3,1535.856289
0.64836,3,1536.371317
0.515148,3,1536.984871
0.201073,3,1537.496745
0.574609,3,1538.053621
0.626688,3,1539.203124
0.077014,3,1539.744864
0.569169,3,1540.298113
0.197351,3,1540.899507
0.178405,3,1541.431389
0.441237,3,1541.983657
0.54984,3,1542.574042
0.37594,3,1543.103322
-0.258067,3,1543.627118
0.119493,3,1544.272752
0.072065,3,1544.830786
0.005009,3,1545.356168
0.16701,3,1545.992057
-0.09935,3,1546.517004
0.790477,3,1547.066365
0.052449,3,1547.680253
0.967568,3,1548.210747
0.388763,3,1548.724442
0.689208,3,1549.258481
0.067092,3,1549.878854
0.353473,3,1550.433447
0.352619,3,1550.960599
0.479285,3,1551.615986
0.704817,3,1552.128224
0.609778,3,1552.677197
0.484846,3,1553.319837
0.651963,3,1553.900376
0.704293,3,1554.444778
-0.061929,3,1555.043714
0.09681,3,1555.575164
0.496669,3,1556.103207
0.860847,3,1556.709165
0.084255,3,1557.249688
0.39672,3,1557.753548
0.332857,3,1558.289853
0.456591,3,1558.883064
0.325813,3,1559.465568
0.425356,3,1560.024703
0.519986,3,1560.608382
0.281105,3,1561.167726
0.236208,3,1561.710037
0.496807,3,1562.336895
0.083229,3,1562.925424
0.459798,3,1564.100536
0.659667,3,1564.715558
0.499685,3,1565.311061
0.348686,3,1565.838462
0.481725,3,1566.472941
0.201718,3,1567.007656
0.164492,3,1567.560936
-0.020614,3,1568.075926
0.53982,3,1568.677
0.015066,3,1569.251691
0.214496,3,1569.755255
0.458945,3,1570.403979
0.416288,3,1570.999178
0.325817,3,1571.535205
0.227182,3,1572.144018
0.549253,3,1572.683537
0.377674,3,1573.217925
0.23696,3,1573.841243
0.742939,3,1574.369562
-0.007985,3,1574.918926
0.907991,3,1575.557352
0.436147,3,1576.088084
0.46783,3,1576.613046
0.474405,3,1577.200639
-0.149774,3,1577.728539
0.315397,3,1578.267224
0.222058,3,1578.808234
0.300003,3,1579.425308
0.170486,3,1579.940247
0.500448,3,1580.474106
0.691744,3,1581.112588
0.540755,3,1581.646589
0.533714,3,1582.16375
0.297362,3,1582.785398
0.295472,3,1583.330265
0.538865,3,1583.845047
0.852524,3,1584.503957
0.402548,3,1585.058893
0.632804,3,1585.602041
0.383149,3,1586.142329
0.535711,3,1586.749565
0.687441,3,1587.282017
0.514304,3,1588.349893
0.476969,3,1588.984344
0.574204,3,1589.526886
0.249621,3,1590.052858
0.348152,3,1590.677318
0.148021,3,1591.224012
0.54781,3,1591.76302
0.34095,3,1592.350091
0.236022,3,1592.87741
0.661076,3,1593.415696
0.606211,3,1594.003968
0.748034,3,1594.55021
0.687555,3,1595.114506
0.613119,3,1595.723458
0.718295,3,1596.263943
0.783823,3,1596.823273
0.810516,3,1597.382295
0.150339,3,1598.002459
0.328364,3,1598.539613
0.52924,3,1599.069545
-0.039924,3,1599.687909
0.56924,3,1600.223145
0.721426,3,1600.788045
0.569924,3,1601.403931
0.319637,3,1601.952422
0.755222,3,1602.488837
0.47755,3,1602.989542
0.735381,3,1603.586136
0.367078,3,1604.145413
0.669023,3,1604.691127
0.266683,3,1605.324507
0.510736,3,1605.908952
0.914452,3,1606.453084
0.48347,3,1607.100861
0.293822,3,1607.675818
0.652034,3,1608.252784
0.292261,3,1608.862532
0.579809,3,1609.437564
0.360146,3,1609.99076
0.139697,3,1610.537502
0.431608,3,1611.167926
0.496268,3,1611.697545
0.69088,3,1612.212711
0.933783,3,1613.335777
0.554179,3,1613.864698
0.829409,3,1614.41455
0.620467,3,1615.014251
0.253182,3,1615.514885
0.139968,3,1616.064583
0.886424,3,1616.676037
0.561286,3,1617.22558
0.860634,3,1617.778127
0.420676,3,1618.384372
0.675959,3,1618.963668
0.291168,3,1619.532659
0.394988,3,1620.16309
0.47327,3,1620.712298
0.654982,3,1621.279332
0.198892,3,1621.91538
0.747324,3,1622.431995
0.618202,3,1622.994426
0.138599,3,1623.548975
0.529434,3,1624.183651
0.157186,3,1624.721656
0.251811,3,1625.266942
0.643278,3,1625.863068
0.542971,3,1626.405578
0.405982,3,1626.941406
0.497789,3,1627.620027
0.745174,3,1628.175273
0.839085,3,1628.716804
0.556818,3,1629.367886
0.589413,3,1629.918847
0.401998,3,1630.486406
0.24396,3,1631.030464
0.503925,3,1631.649933
0.827836,3,1632.187987
-0.025161,3,1632.708227
0.557291,3,1633.318487
0.304267,3,1633.893469
-0.127095,3,1634.409786
0.573783,3,1635.046969
0.162191,3,1635.55809
0.678435,3,1636.107398
0.330483,3,1636.731945
0.750498,3,1637.278842
-0.153609,3,1638.320858
0.096295,3,1638.965832
0.050012,3,1639.5056
0.843529,3,1640.025362
0.782765,3,1640.669534
0.167587,3,1641.208254
0.88737,3,1641.752833
0.46597,3,1642.299731
0.668709,3,1642.903182
0.328134,3,1643.476417
0.924551,3,1644.022763
0.236972,3,1644.647622
-0.051243,3,1645.215117
0.124888,3,1645.735701
0.898056,3,1646.343747
0.604511,3,1646.900582
0.650617,3,1647.439886
0.550608,3,1648.032926
0.454964,3,1648.595243
-0.03233,3,1649.137043
0.493517,3,1649.750939
0.091462,3,1650.304933
0.50884,3,1650.846843
0.500544,3,1651.452595
0.768757,3,1651.975375
0.367186,3,1652.500922
0.559103,3,1653.064076
0.972386,3,1653.683886
0.35799,3,1654.214381
0.200597,3,1654.807195
0.579797,3,1655.475959
0.269835,3,1655.992733
0.209144,3,1656.538399
0.708465,3,1657.185063
0.528349,3,1657.714695
0.767997,3,1658.239075
0.344139,3,1658.861388
0.817142,3,1659.405603
0.238629,3,1659.981097
0.033338,3,1660.541085
0.478977,3,1661.16425
0.562564,3,1661.672921
0.316819,3,1662.774904
0.643632,3,1663.385133
0.07709,3,1663.909098
0.455776,3,1664.461072
0.664293,3,1665.053613
0.48715,3,1665.584959
0.9001,3,1666.152224
0.851022,3,1666.767172
0.19235,3,1667.327647
0.553325,3,1667.87568
0.492481,3,1668.539036
0.042249,3,1669.111195
0.908178,3,1669.686421
0.623712,3,1670.252987
0.68962,3,1670.863463
0.229858,3,1671.402132
0.643974,3,1671.918505
0.340209,3,1672.572466
0.232596,3,1673.120656
0.144579,3,1673.644895
0.338865,3,1674.27953
0.594797,3,1674.804148
0.264632,3,1675.361256
0.686878,3,1675.968673
0.513673,3,1676.525507
0.76613,3,1677.078404
0.707031,3,1677.678125
0.473707,3,1678.226228
0.360123,3,1678.747834
0.147697,3,1679.300784
0.204368,3,1679.958494
0.415007,3,1680.505072
0.537266,3,1681.07788
0.105019,3,1681.720378
0.270247,3,1682.275052
0.202075,3,1682.825717
0.844985,3,1683.460188
0.177923,3,1684.046838
0.386676,3,1684.614246
0.61304,3,1685.204649
0.716967,3,1685.753089
0.338311,3,1686.292559
0.818319,3,1686.791879
0.90588,3,1688.007968
0.4307,3,1688.544111
0.509772,3,1689.103289
0.505408,3,1689.724479
0.389638,3,1690.287496
0.788929,3,1690.864666
0.77412,3,1691.479085
0.668566,3,1692.02565
0.765832,3,1692.564198
0.176415,3,1693.150768
0.843464,3,1693.701233
0.182701,3,1694.227363
0.374217,3,1694.837624
0.519579,3,1695.402124
0.234609,3,1695.941437
0.608478,3,1696.461771
0.448019,3,1697.123
0.671453,3,1697.661267
0.507374,3,1698.231167
0.638819,3,1698.826343
0.59679,3,1699.328789
0.330352,3,1699.895919
0.239404,3,1700.523939
0.438302,3,1701.075067
0.902462,3,1701.60017
0.84136,3,1702.2082
0.617063,3,1702.764547
0.585507,3,1703.316296
0.64818,3,1703.918287
0.239738,3,1704.450408
0.471537,3,1704.990671
0.808486,3,1705.623402
0.617208,3,1706.173943
0.163815,3,1706.707217
0.739228,3,1707.228028
0.436783,3,1707.843148
0.544801,3,1708.386486
0.466223,3,1708.916648
0.510379,3,1709.562491
0.308796,3,1710.097661
0.738288,3,1710.675695
0.906586,3,1711.276116
0.861316,3,1711.83017
0.667297,3,1712.873978
0.323882,3,1713.465294
0.379122,3,1714.006207
0.276554,3,1714.577542
0.374387,3,1715.200826
0.698006,3,1715.742825
0.29646,3,1716.286119
0.257839,3,1716.878337
0.787905,3,1717.500273
0.587399,3,1718.040973
0.16967,3,1718.576482
0.755467,3,1719.1737
0.134086,3,1719.712273
0.617682,3,1720.258085
0.473709,3,1720.877158
0.946686,3,1721.39638
0.641472,3,1721.921381
0.132006,3,1722.501548
0.828433,3,1723.030129
0.450138,3,1723.580979
0.9287,3,1724.200043
0.010197,3,1724.727763
0.627823,3,1725.286303
0.428804,3,1725.883547
0.397436,3,1726.509213
-0.099552,3,1727.069795
0.399685,3,1727.616447
0.662655,3,1728.218153
0.474945,3,1728.728241
0.848124,3,1729.248474
0.489672,3,1729.850768
0.715478,3,1730.404912
0.337727,3,1730.929975
0.608269,3,1731.522901
0.629567,3,1732.068071
0.862794,3,1732.619301
0.705311,3,1733.15326
0.360552,3,1733.772833
0.845367,3,1734.284627
0.230071,3,1734.817002
-0.047236,3,1735.417954
0.399127,3,1735.987962
0.348531,3,1737.089105
0.325216,3,1737.734969
0.280918,3,1738.27566
0.20383,3,1738.8047
0.786618,3,1739.394964
0.531301,3,1739.966361
0.777774,3,1740.558441
0.697197,3,1741.16738
-0.076144,3,1741.809666
0.745158,3,1742.386183
0.254816,3,1742.927397
0.535832,3,1743.553998
0.723267,3,1744.083892
0.268238,3,1744.644757
0.546625,3,1745.223063
0.03523,3,1745.772241
0.264555,3,1746.39057
0.712395,3,1746.978419
0.391868,3,1747.520288
-0.166014,3,1748.07969
0.488395,3,1748.672658
0.551469,3,1749.206751
0.460101,3,1749.744822
0.685309,3,1750.346587
0.683193,3,1750.891717
0.731526,3,1751.475049
0.34649,3,1752.115489
0.780333,3,1752.641325
0.201135,3,1753.212044
0.596426,3,1753.734999
0.618336,3,1754.321581
0.824016,3,1754.890983
0.497838,3,1755.432182
0.753332,3,1756.074595
0.212526,3,1756.618383
0.409592,3,1757.160071
0.785883,3,1757.809437
0.383147,3,1758.370739
0.404369,3,1758.913335
0.813012,3,1759.562053
0.5003,3,1760.098359
0.406689,3,1760.647303
0.738106,3,1761.171791
0.767732,3,1762.314642
0.510603,3,1762.861044
0.630091,3,1763.407192
0.819144,3,1764.020521
0.365452,3,1764.605421
0.452765,3,1765.169577
0.089931,3,1765.754713
0.48385,3,1766.326494
0.53523,3,1766.844738
0.544356,3,1767.496303
0.299751,3,1768.097752
0.246596,3,1768.660993
0.511822,3,1769.279113
0.649989,3,1769.813881
-0.117669,3,1770.380814
0.278821,3,1771.011612
0.319502,3,1771.537897
-0.118434,3,1772.086068
-0.091002,3,1772.650684
0.490108,3,1773.280152
-0.33737,3,1773.811494
0.620753,3,1774.352833
0.848632,3,1774.960933
0.6603,3,1775.553036
0.913113,3,1776.095805
0.425064,3,1776.695202
0.463341,3,1777.270977
0.526896,3,1777.837315
0.432058,3,1778.449321
0.46872,3,1779.002171
0.338713,3,1779.544754
0.524531,3,1780.201958
0.707536,3,1780.729506
0.50721,3,1781.297146
0.115247,3,1781.848762
0.244197,3,1782.472919
0.465527,3,1782.996331
0.293537,3,1783.565939
0.090911,3,1784.179391
0.636654,3,1784.72768
0.493288,3,1785.269089
0.435562,3,1785.861355
0.487135,3,1786.448847
0.328224,3,1787.524484
0.306215,3,1788.150507
0.67177,3,1788.691484
0.244631,3,1789.2711
0.220237,3,1789.874065
0.546882,3,1790.429482
0.251598,3,1790.994201
0.550237,3,1791.634497
-0.194791,3,1792.194825
0.740094,3,1792.747293
-0.127818,3,1793.274109
0.144872,3,1793.922206
0.303172,3,1794.444817
0.161133,3,1794.997869
0.463905,3,1795.632349
0.505289,3,1796.16316
0.617298,3,1796.70119
0.735188,3,1797.325302
0.495701,3,1797.86095
0.789494,3,1798.399909
0.642327,3,1799.061505
0.630972,3,1799.631453
0.496868,3,1800.19366
0.687987,3,1800.767596
0.560329,3,1801.384443
0.657088,3,1801.943115
0.539197,3,1802.4913
0.294587,3,1803.129223
0.481224,3,1803.699289
0.411886,3,1804.236945
0.913008,3,1804.856717
0.678053,3,1805.405596
0.75655,3,1805.977975
0.9301,3,1806.606994
0.442135,3,1807.155415
0.282783,3,1807.709631
0.315786,3,1808.245767
0.263648,3,1808.934889
0.653501,3,1809.511275
0.7894,3,1810.074421
0.614776,3,1810.680566
0.536157,3,1811.183362
0.315624,3,1812.273732
0.749191,3,1812.886507
0.40865,3,1813.446361
0.825795,3,1814.02315
0.404833,3,1814.672987
0.543566,3,1815.22318
0.740416,3,1815.74773
0.61748,3,1816.362247
0.638455,3,1816.905987
0.078128,3,1817.455206
0.434995,3,1817.984193
0.261394,3,1818.642959
0.075623,3,1819.198977
0.70044,3,1819.730953
0.499061,3,1820.328188
0.449543,3,1820.882536
0.30183,3,1821.423966
0.469607,3,1822.078748
0.587596,3,1822.601891
0.71304,3,1823.14592
0.401505,3,1823.762176
0.313866,3,1824.283505
0.856949,3,1824.81238
0.42677,3,1825.439828
0.59949,3,1825.982568
0.740931,3,1826.54453
0.447567,3,1827.07022
0.521129,3,1827.66961
0.187834,3,1828.250908
0.370237,3,1828.793279
0.284381,3,1829.433233
0.833906,3,1830.006461
0.401445,3,1830.53965
0.837977,3,1831.17731
0.432039,3,1831.703922
0.513678,3,1832.259724
0.511798,3,1832.868215
0.516206,3,1833.465036
0.523545,3,1834.006581
0.616282,3,1834.528891
0.174728,3,1835.160165
0.788338,3,1835.72277
0.055824,3,1836.299045
-0.185154,3,1837.463235
0.418109,3,1838.081284
0.884204,3,1838.665198
0.481783,3,1839.286343
0.714104,3,1839.855157
0.204337,3,1840.392203
0.71578,3,1840.988275
0.642028,3,1841.522788
0.300656,3,1842.080759
0.793324,3,1842.766023
0.56553,3,1843.312144
0.640142,3,1843.879541
0.644089,3,1844.473165
0.556938,3,1845.029432
0.794857,3,1845.588337
0.387095,3,1846.121366
0.553156,3,1846.732203
0.796381,3,1847.274554
0.490999,3,1847.849976
0.655405,3,1848.476321
-0.071736,3,1849.038584
0.548931,3,1849.595123
0.517349,3,1850.204931
0.433351,3,1850.749326
0.873797,3,1851.303756
0.431578,3,1851.909986
0.394829,3,1852.444747
0.403695,3,1852.994399
0.561433,3,1853.608858
0.532938,3,1854.193963
0.366578,3,1854.756986
0.666513,3,1855.321505
0.511095,3,1855.924067
0.468428,3,1856.494495
0.606703,3,1857.062536
-0.020861,3,1857.741469
0.831289,3,1858.285758
0.814455,3,1858.835742
0.760302,3,1859.483901
0.801187,3,1860.076398
0.284093,3,1860.608107
0.771512,3,1861.241821
0.142968,3,1861.787812
0.282369,3,1862.840339
0.372415,3,1863.359005
0.711312,3,1863.962543
0.759837,3,1864.513523
0.867482,3,1865.045689
0.282167,3,1865.644681
0.676214,3,1866.208144
0.752209,3,1866.739026
0.784266,3,1867.398095
0.484035,3,1867.92974
0.150402,3,1868.474274
0.305976,3,1869.093083
0.730733,3,1869.637651
0.743297,3,1870.1829
0.350448,3,1870.851944
0.680621,3,1871.409294
0.482501,3,1871.96396
0.21332,3,1872.489763
0.503917,3,1873.093508
0.815222,3,1873.62092
0.75172,3,1874.155188
0.417677,3,1874.774371
0.490143,3,1875.307534
0.24003,3,1875.842118
0.338337,3,1876.456782
0.665019,3,1876.996056
0.42024,3,1877.557338
0.873733,3,1878.161607
0.657086,3,1878.702095
0.669223,3,1879.219365
0.361032,3,1879.822533
0.807167,3,1880.352508
0.321348,3,1880.884164
0.077618,3,1881.425345
0.24982,3,1882.063219
0.157127,3,1882.594469
0.662727,3,1883.125786
0.35617,3,1883.7732
0.5883,3,1884.302657
0.594539,3,1884.837543
0.016731,3,1885.454443
0.549984,3,1886.000824
0.440037,3,1887.057129
0.329983,3,1887.679008
0.289385,3,1888.205647
0.310425,3,1888.751741
0.4256,3,1889.362443
0.543228,3,1889.88839
0.49135,3,1890.419341
0.592343,3,1890.946357
0.132015,3,1891.524741
0.746309,3,1892.066186
0.756421,3,1892.633541
0.627573,3,1893.277974
0.197297,3,1893.866887
0.590051,3,1894.413399
0.43254,3,1895.043697
0.613043,3,1895.604945
0.703953,3,1896.13832
0.482782,3,1896.739079
0.609655,3,1897.326921
0.69578,3,1897.891517
0.543057,3,1898.439984
0.324036,3,1899.042341
0.341055,3,1899.586039
0.640546,3,1900.174791
0.485793,3,1900.790518
0.42163,3,1901.388051
0.089763,3,1901.918693
0.186179,3,1902.531297
0.286879,3,1903.071001
0.594971,3,1903.687441
0.530056,3,1904.282423
-0.027232,3,1904.845474
0.187863,3,1905.376002
0.614342,3,1905.928667
0.324102,3,1906.524064
0.705371,3,1907.052013
0.665062,3,1907.581172
0.458183,3,1908.200706
0.56436,3,1908.744499
0.189849,3,1909.311277
0.435823,3,1909.91784
0.251661,3,1910.469257
0.738624,3,1911.032949
0.626317,3,1912.169281
0.926103,3,1912.712266
-0.061995,3,1913.242369
0.362975,3,1913.919665
0.710836,3,1914.466775
0.173646,3,1915.001912
0.521643,3,1915.534748
0.204207,3,1916.161068
0.857313,3,1916.689315
0.732646,3,1917.248231
0.146883,3,1917.872809
0.646286,3,1918.445256
0.721927,3,1919.019791
-0.003337,3,1919.634451
0.677351,3,1920.191549
0.210714,3,1920.758745
0.363911,3,1921.362979
0.155028,3,1921.908478
0.523151,3,1922.46725
0.202247,3,1923.092458
0.536693,3,1923.627612
-0.004875,3,1924.169923
0.840312,3,1924.757178
0.445677,3,1925.290214
0.433875,3,1925.829608
-0.054777,3,1926.378886
0.206753,3,1926.998024
0.552107,3,1927.543002
-0.071121,3,1928.065966
0.339817,3,1928.666677
0.140415,3,1929.230035
0.563722,3,1929.826911
0.810805,3,1930.441798
0.641081,3,1930.989685
0.401688,3,1931.537187
0.301025,3,1932.18122
0.54774,3,1932.763462
0.401034,3,1933.2884
0.558546,3,1933.827054
0.596981,3,1934.440613
0.081687,3,1934.980203
0.343151,3,1935.531156
0.399426,3,1936.160243
0.308252,3,1937.192759
0.700096,3,1937.734513
0.408203,3,1938.334896
0.591039,3,1938.911678
0.745947,3,1939.433821
